,NORMA OFICIAL MEXICANA VERIFICADA,TIPO DE PRODUCTO,RAZON SOCIAL VISITADA,GIRO COMERCIAL,ENTIDAD,CUMPLIO?
27089,NOM-084-SCFI-1994,ATUN,LONJA MERCANTIL EL HERMANO,ABARROTES,MEXICO,True
27090,NOM-084-SCFI-1994,ATUN,VINOS Y ABARROTES TONY,ABARROTES,MEXICO,True
27091,NOM-051-SCFI/SSA1-2010,BEBIDAS,FARMACIA BENAVIDES S.A.B. DE C.V.,FARMACIA,MEXICO,True
27092,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE BAR STK & GRILLïS,RESTAURANT-BAR,MEXICO,True
27093,NOM-051-SCFI/SSA1-2010,REFRESCOS,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.,OSTIONERIA Y MARISQUERIA,MEXICO,True
27094,NOM-084-SCFI-1994,ATUN,CREMERIA LA FLOR,MERCADO,MEXICO,True
27095,NOM-084-SCFI-1994,ATUN,CHILES Y SEMILLAS S/N,MERCADO,MEXICO,True
27098,NOM-084-SCFI-1994,ATUN,GRUPO ZORRO ABARROTERO S.A. C.V.,ABARROTES,MEXICO,True
27099,NOM-050-SCFI-2004,BEBIDAS,CONTROLADORA DE FARMACIAS S.A.P.I DE C.V.,FARMACIA,MEXICO,True
27100,NOM-084-SCFI-1994,ATUN,ABARROTES GUERRERO ROJO,ABARROTES,MEXICO,True
27101,NOM-084-SCFI-1994,ATUN,ABARROTES  VINOS Y LICORES PARICUTIN,ABARROTES,MEXICO,True
27102,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,ABARROTES RUIZ III,ABARROTES,MEXICO,True
27103,NOM-051-SCFI/SSA1-2010,BEBIDAS, MY CANDY,MINI SUPER,MEXICO,True
27104,NOM-051-SCFI/SSA1-2010,DULCES Y GOLOSINAS, MY CANDY,MINI SUPER,MEXICO,True
27105,NOM-084-SCFI-1994,SARDINAS,CREMERIA 2000,CREMERIA,MEXICO,True
27106,NOM-084-SCFI-1994,GALLETAS,CREMERIA 2000,CREMERIA,MEXICO,True
27107,NOM-051-SCFI/SSA1-2010,BEBIDAS,PESCADOS FRITOS Y MARISCOS EL PRIMO,PESCADOS Y MARISCOS,MEXICO,True
27108,NOM-050-SCFI-2004,ARTICULOS PARA MASCOTAS,ARTICULOS PARA  MASCOTA SMALL ANIMALS,ACCESORIOS PARA MASCOTA,MEXICO,True
27110,NOM-084-SCFI-1994,ATUN,ABARROTES MANOLOS,ABARROTES,MEXICO,True
27111,NOM-050-SCFI-2004,SOPA DE PASTA,COMERCIALIZADORA PRODYM S.A DE C.V.,ABARROTES,MEXICO,True
27112,NOM-050-SCFI-2004,DULCES Y GOLOSINAS,COMERCIALIZADORA PRODYM S.A DE C.V.,ABARROTES,MEXICO,True
27113,NOM-084-SCFI-1994,ATUN,ABARROTES  VINOS Y LICORES LA PREFERIDA,BEBIDAS ALCOHOLICAS,MEXICO,True
27114,NOM-084-SCFI-1994,SARDINAS,ABARROTES  VINOS Y LICORES LA PREFERIDA,BEBIDAS ALCOHOLICAS,MEXICO,True
27115,NOM-051-SCFI/SSA1-2010,NECTAR,ABARROTES Y MISCELANEA S/N,ABARROTES,MEXICO,True
27116,NOM-084-SCFI-1994,ATUN,MINISUPER II,MINI SUPER,MEXICO,True
27117,NOM-084-SCFI-1994,ATUN,ABARROTES MAGOS,ABARROTES,MEXICO,True
27118,NOM-084-SCFI-1994,ATUN,ABARROTES LA MORENITA Y/GUILLERMO ALFREDO ESPINOSA DE LOS MONTEROS SANCHEZ,ABARROTES,MEXICO,True
27120,NOM-050-SCFI-2004,ARTICULOS PARA JARDINERIA,PRICHOS,ARTICULOS DE BELLEZA,MEXICO,True
27121,NOM-050-SCFI-2004,HIELO,PRICHOS,ARTICULOS DE BELLEZA,MEXICO,True
27122,NOM-084-SCFI-1994,ATUN,GRUPO OPERATIVO MART S.A DE C.V.,TIENDAS DE CONVENIENCIA,MEXICO,True
27123,NOM-051-SCFI/SSA1-2010,PRODUCTOS ENLATADOS,QUESOS ARTESANALES LA GUADALUPANA,ABARROTES,MEXICO,True
27124,NOM-051-SCFI/SSA1-2010,PRODUCTOS LACTEOS,QUESOS ARTESANALES LA GUADALUPANA,ABARROTES,MEXICO,True
27125,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,ABARROTES LA AURORA,ABARROTES,MEXICO,True
27126,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,CHILES SECOS Y SEMILLAS S/N,FRUTAS,MEXICO,True
27127,NOM-084-SCFI-1994,ATUN,TIENDA SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27128,NOM-051-SCFI/SSA1-2010,PRODUCTOS LACTEOS,CREMERIA LA BARCA,CREMERIA,MEXICO,True
27129,NOM-051-SCFI/SSA1-2010,GELATINAS,CREMERIA LA BARCA,CREMERIA,MEXICO,True
27130,NOM-050-SCFI-2004,ARTICULOS DE FARMACIA,FARMACIA GUADALAJARA  S.A. DE C.V.,FARMACIA,MEXICO,True
27131,NOM-084-SCFI-1994,ATUN,ABARROTES LOS AJUAS,ABARROTES,MEXICO,True
27132,NOM-051-SCFI/SSA1-2010,REFRESCOS,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.,PESCADOS Y MARISCOS,MEXICO,True
27135,NOM-024-SCFI-2013,APARATOS ELECTRODOMESTICOS,MUEBLERIA LA SURTIDORA,MUEBLERIA,MEXICO,True
27136,NOM-006-SCFI-2012,TEQUILA,CANTINA BAR EL SOL,CANTINA,MEXICO,True
27137,NOM-084-SCFI-1994,ATUN,NUEVA WALT MART DE MEXICO S R.L. DE C.V.,TIENDAS DE AUTOSERVICIO ESPECIALIZADAS,MEXICO,True
27139,NOM-051-SCFI/SSA1-2010,REFRESCOS,PREMIUM RESTAURANT BRANDS S. DE R.L. DE C.V.,COMIDA RAPIDA CADENAS,MEXICO,True
27140,NOM-051-SCFI/SSA1-2010,REFRESCOS,CESARïS PIZZA S.A DE C.V.,PIZZERIA,MEXICO,True
27141,NOM-084-SCFI-1994,ATUN,TIENDAS EXTRA S.A DE C.V.,TIENDAS DE CONVENIENCIA,MEXICO,True
27142,NOM-084-SCFI-1994,ATUN,XOXXO,ABARROTES,MEXICO,True
27143,NOM-051-SCFI/SSA1-2010,AGUA  PURIFICADA,ARCOS SERCAL INMOVILIARIA S. DE R.L. DE C.V.,COMIDA RAPIDA CADENAS,MEXICO,True
27144,NOM-084-SCFI-1994,ATUN,ABARROTES LA OCCIDENTAL,ABARROTES,MEXICO,True
27145,NOM-084-SCFI-1994,ATUN,ABARROTES ALEJANDRA,ABARROTES,MEXICO,True
27146,NOM-084-SCFI-1994,SARDINAS,ABARROTES ALEJANDRA,ABARROTES,MEXICO,True
27147,NOM-050-SCFI-2004,SOPA DE PASTA,ARENTEIRO GAS S.A DE C.V.,ABARROTES,MEXICO,True
27148,NOM-050-SCFI-2004,PRODUCTOS ENLATADOS,ARENTEIRO GAS S.A DE C.V.,ABARROTES,MEXICO,True
27150,NOM-084-SCFI-1994,ATUN,ESPHERA EXPRESS S.A DE C.V.,ABARROTES,MEXICO,True
27151,NOM-084-SCFI-1994,ATUN,ABARROTERA  EL SURTIDOR,ABARROTES,MEXICO,True
27152,NOM-084-SCFI-1994,ATUN,CREMERIA GABY,CREMERIA,MEXICO,True
27153,NOM-084-SCFI-1994,ATUN,ABARROTES EL PARQUE,ABARROTES,MEXICO,True
27154,NOM-084-SCFI-1994,SARDINAS,ABARROTES EL PARQUE,ABARROTES,MEXICO,True
27155,NOM-084-SCFI-1994,ATUN,ABARROTES LOS 3 MIXTECOS,ABARROTES,MEXICO,True
27156,NOM-051-SCFI/SSA1-2010,BEBIDAS,EL CANGREJITO PIRATA,RESTAURANTE,MEXICO,True
27157,NOM-051-SCFI/SSA1-2010,PALETAS Y HELADOS,UNILEVER MANUFACTURERA S DE R.L. DE C.V. Y/O PRODUCTOS HOLANDA,CONSERVAS ALIMENTICIAS,MEXICO,True
27158,NOM-084-SCFI-1994,ATUN,ABARROTES VINOS Y LICORES  SAN JAVIER,ABARROTES VINOS Y LICORES,MEXICO,True
27159,NOM-051-SCFI/SSA1-2010,BEBIDAS,MARIA RITA PATIÑO ALCANTARA /  NUTRISA,FONDA Y COCINA ECONOMICA,MEXICO,True
27160,NOM-050-SCFI-2004,ARTICULOS DE COCINA,COMERCIAL ANFORAMA S.A.D E C.V.,ARTICULOS DE PLASTICO,MEXICO,True
27161,NOM-050-SCFI-2004,UTENSILIOS  DE COCINA,COMERCIAL ANFORAMA S.A.D E C.V.,ARTICULOS DE PLASTICO,MEXICO,True
27163,NOM-006-SCFI-2012,TEQUILA,VINOS Y LICORES LA BARATA S.A. DE C.V.,VINOS Y LICORES,MEXICO,True
27164,NOM-084-SCFI-1994,ATUN,MISCELANEA EL OAXAQUEÑO,ABARROTES,MEXICO,True
27165,NOM-050-SCFI-2004,ARTICULOS DE EQUIPAJE,VENTA DE ROPA PROMODA Y/O GRUPO EMY PROMODA S.A DE C.V,MERCERIA,MEXICO,True
27166,NOM-084-SCFI-1994,ATUN,MISCELANEA GARCIA,ABARROTES,MEXICO,True
27167,NOM-084-SCFI-1994,ATUN,TIENDA LA ECONOMICA,ABARROTES,MEXICO,True
27168,NOM-084-SCFI-1994,ATUN,MISCELANEA JUNIOR 11,ABARROTES,MEXICO,True
27169,NOM-084-SCFI-1994,ATUN,ABARROTES ESCOBEDO,ABARROTES,MEXICO,True
27170,NOM-186-SSA1/SCFI-2013,CHOCOLATE,DULCERIA Y MATERIAS PRIMAS DANY,MATERIAS PRIMAS,MEXICO,True
27171,NOM-186-SSA1/SCFI-2013,CHOCOLATE,MATERIAS PRIMAS Y DULCERIA S/N,DULCERIA,MEXICO,True
27172,NOM-051-SCFI/SSA1-2010,BEBIDAS,MARISQUERIA DON BETO,PESCADOS Y MARISCOS,MEXICO,True
27173,NOM-084-SCFI-1994,ATUN,NUEVA WALMART DE MEXICO S DE R.L. DE C.V.,MINI SUPER,MEXICO,True
27174,NOM-142-SSA1-1995,BEBIDA ALCOHOLICA   -COCTELES,VINOS Y LICORES LA BARATA S.A. DE C.V.,CENTRALES DE ABASTO,MEXICO,True
27175,NOM-051-SCFI/SSA1-2010,GALLETAS,CREMERIA,CREMERIA,MEXICO,True
27176,NOM-051-SCFI/SSA1-2010,SALSA,CREMERIA,CREMERIA,MEXICO,True
27177,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,SUPER G LA FORTALEZA,MINI SUPER,MEXICO,True
27178,NOM-084-SCFI-1994,ATUN,ABARROTES MONICA,ABARROTES,MEXICO,True
27179,NOM-051-SCFI/SSA1-2010,FRIJOLES,ABARROTES ESTRELLA,ABARROTES,MEXICO,True
27180,NOM-051-SCFI/SSA1-2010,ENSALADAS,ABARROTES ESTRELLA,ABARROTES,MEXICO,True
27181,NOM-084-SCFI-1994,ATUN,ABARROTES  LACTEOS Y EMBUTIDOS,ABARROTES,MEXICO,True
27183,NOM-051-SCFI/SSA1-2010,FRITURAS Y BOTANAS,FARMACIA GUADALAJARA S.A. DE C.V.,FARMACIA,MEXICO,False
27184,NOM-084-SCFI-1994,ATUN,SEMILLAS Y CHILES SECOS,SEMILLAS Y CHILES SECOS,MEXICO,True
27185,NOM-051-SCFI/SSA1-2010,BEBIDAS,LOBSTER GRILL,PESCADOS Y MARISCOS,MEXICO,True
27186,NOM-051-SCFI/SSA1-2010,SALSA,POTZOLLCALLI S.A DE C.V.,RESTAURANTE,MEXICO,True
27187,NOM-051-SCFI/SSA1-2010,BEBIDAS,RESTAURANTE DON CARLOS Y/O RESTAURANTES METROPOLITANOS S.A. DE C.V.,RESTAURANTE,MEXICO,True
27188,NOM-051-SCFI/SSA1-2010,MAYONESA,TIENDAS COMERCIAL MEXICANA S.A DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27189,NOM-051-SCFI/SSA1-2010,GALLETAS,TIENDAS COMERCIAL MEXICANA S.A DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27190,NOM-051-SCFI/SSA1-2010,SARDINAS,TIENDAS COMERCIAL MEXICANA S.A DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27191,NOM-084-SCFI-1994,ATUN,COSTCO DE MEXICO S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27192,NOM-050-SCFI-2004,MERCERIA Y BONETERIA,MODATELAS  S.A.P.I. DE C.V.,TEXTILES,MEXICO,True
27193,NOM-051-SCFI/SSA1-2010,BEBIDAS,CONTROLADORA  DE FARMACIAS DE CONVENIENCIA S.AP.I C.V.,FARMACIA,MEXICO,True
27195,NOM-084-SCFI-1994,ATUN,ABARROTES VINOS Y LICORES LA BAJADITA,ABARROTES,MEXICO,True
27196,NOM-084-SCFI-1994,ATUN,MATERIAS PRIMAS CASA HINOJOSA,MATERIAS PRIMAS,MEXICO,True
27197,NOM-084-SCFI-1994,ATUN,NUEVA WALMART DE MEXICO   S. DE R.L. DE C.V. Y/O SAMïS,TIENDA DE AUTOSERVICIO,MEXICO,True
27198,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE DE PESCADOS Y MARISCOS EL CONSENTIDO,OSTIONERIA Y MARISQUERIA,MEXICO,True
27199,NOM-051-SCFI/SSA1-2010,BEBIDAS,POLLO MEXICANO EXPRESS,ROSTICERIA,MEXICO,True
27201,NOM-051-SCFI/SSA1-2010,REFRESCOS,EL COCO FELIZ  COCINA DE MAR Y TIERRA,MERCADO,MEXICO,True
27202,NOM-084-SCFI-1994,ATUN,ABARROTES LA SURTIDORA,ABARROTES,MEXICO,True
27203,NOM-084-SCFI-1994,ATUN,ABARROTES LA HERENCIA,ABARROTES,MEXICO,True
27204,NOM-051-SCFI/SSA1-2010,BEBIDAS,TAQUERIA CASA RIVAS,TAQUERIA,MEXICO,True
27205,NOM-084-SCFI-1994,ATUN,ABARROTES CASSA,ABARROTES,MEXICO,True
27206,NOM-084-SCFI-1994,ATUN,ABARROTES LIZET,ABARROTES,MEXICO,True
27207,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE CHABELIïS,RESTAURANTE,MEXICO,True
27208,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE LA REAL,RESTAURANTE,MEXICO,True
27209,NOM-084-SCFI-1994,ATUN,CREMERIA Y ABARROTES LA COMARCA,ABARROTES,MEXICO,True
27210,NOM-084-SCFI-1994,ATUN,TIENDAS SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27211,NOM-084-SCFI-1994,ATUN,ABARROTES AITON,ABARROTES,MEXICO,True
27212,NOM-004-SCFI-2006,PRENDAS DE VESTIR,MARTI OUTLET Y/O DEPORTES MARTI S.A DE C.V.,ROPA DEPORTIVA,MEXICO,True
27213,NOM-020-SCFI-1997,ZAPATOS,CALZADOS EL DORADO S.A DE C.V. Y/O ZAPATERIA TRES REYES,ZAPATERIA,MEXICO,True
27214,NOM-054-SCFI-1998,ARTICULOS DE COCINA,TIENDAS COPPEL S.A DE C.V.,MUEBLERIA,MEXICO,True
27215,NOM-051-SCFI/SSA1-2010,AGUA  PURIFICADA,CINEPOLIS S.A. DE C.V.,CINEMA,MEXICO,True
27216,NOM-141-SSA1/SCFI-2012,ART. DE PERFUMERIA Y BELLEZA,AMOUR COSMETICS Y/O GRUPO INTIMATE S.A DE C.V.,ARTICULOS DE BELLEZA,MEXICO,True
27217,NOM-141-SSA1/SCFI-2012,ARTICULOS DE LIMPIEZA PERSONAL,PERFUMES EUROPEOS,PERFUMERIA,MEXICO,True
27218,NOM-020-SCFI-1997,ZAPATOS,ZAPATERIA STYLOS Y/O IMPORTADORA EL CAMPEON S.A. DE C.V.,ZAPATERIA,MEXICO,True
27219,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE EL RECREO,RESTAURANTE,MEXICO,True
27220,NOM-084-SCFI-1994,ATUN,ABARROTES VINOS Y LICORES EL REGRESO,BEBIDAS ALCOHOLICAS,MEXICO,True
27221,NOM-051-SCFI/SSA1-2010,BEBIDAS,PESCADOS Y MARISCOS,OSTIONERIA Y MARISQUERIA,MEXICO,True
27222,NOM-084-SCFI-1994,ATUN,CADENA COMERCIAL OXXO S.A DE C.V.,MINI SUPER,MEXICO,True
27223,NOM-084-SCFI-1994,ATUN,TIENDA DE ABARROTES,ABARROTES,MEXICO,True
27224,NOM-084-SCFI-1994,ATUN,MISCELANEA ELECTRA,MISCELANEA,MEXICO,True
27225,NOM-084-SCFI-1994,ATUN,MISCELANEA EL FARO,MISCELANEA,MEXICO,True
27226,NOM-084-SCFI-1994,ATUN,ABARROTES LA CLASICA,ABARROTES,MEXICO,True
27227,NOM-084-SCFI-1994,ATUN,ABARROTES YATZIRI,ABARROTES,MEXICO,True
27228,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,ABARROTES S/N,ABARROTES,MEXICO,True
27229,NOM-084-SCFI-1994,ATUN,MISCELANEA EDGAR,ABARROTES,MEXICO,True
27231,NOM-084-SCFI-1994,ATUN,SUPER G,MINI SUPER,MEXICO,True
27232,NOM-084-SCFI-1994,ATUN,GRUPO OPERATIVO  MART S.A DE C.V.,MINI SUPER,MEXICO,True
27233,NOM-084-SCFI-1994,ATUN,MEL-MART Y/O SARAI HERNANDEZ GONZALEZ,ABARROTES,MEXICO,True
27234,NOM-051-SCFI/SSA1-2010,REFRESCOS,FARMACIA GUADALAJARA S.A DE C.V.,FARMACIA,MEXICO,True
27235,NOM-141-SSA1/SCFI-2012,ARTICULOS PARA MASCOTAS,MASKOTA S.A DE C.V.,ALIMENTOS PARA ANIMALES,MEXICO,True
27236,NOM-084-SCFI-1994,ATUN,PROMOTORA ABARROTERA DEL NORTE S.A DE C.V.,ABARROTES,MEXICO,True
27237,NOM-084-SCFI-1994,ATUN,CREMERIA LOS QUERETANOS,CREMERIA,MEXICO,True
27238,NOM-004-SCFI-2006,PRENDAS DE VESTIR,PRENDAS DE VESTIR SUGAR BOUTIQUE,PRENDAS DE VESTIR,MEXICO,False
27239,NOM-084-SCFI-1994,ATUN,MISCELANEA ROYE,ABARROTES,MEXICO,True
27240,NOM-051-SCFI/SSA1-2010,REFRESCOS,GASTRONOMIA SAN JOSE S.A.  DE  C.V.  Y/O LOS BISQUETS DE OBREGON,RESTAURANTE,MEXICO,True
27241,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,MISCELANEA PATY,PAPELERIA,MEXICO,True
27242,NOM-084-SCFI-1994,ATUN,MISCELANEA MIMI,ABARROTES,MEXICO,True
27243,NOM-084-SCFI-1994,ATUN,"MAMBO ""LA TIENDA DEL RUMBO Y/O DAVALOS SANDOVAL RAFAEL",ABARROTES,MEXICO,True
27244,NOM-084-SCFI-1994,ATUN,ABARROTES EL AGAVE,ABARROTES,MEXICO,True
27245,NOM-084-SCFI-1994,ATUN,GRUPO OPERATIVO MART S.A. DE C.V.,MINI SUPER,MEXICO,True
27246,NOM-051-SCFI/SSA1-2010,AGUA  PURIFICADA,MARISCOS ISLA MUJERES   MAR Y CHELA,OSTIONERIA Y MARISQUERIA,MEXICO,True
27247,NOM-051-SCFI/SSA1-2010,REFRESCOS,ABARROTES JUQUILA,ABARROTES,MEXICO,True
27248,NOM-051-SCFI/SSA1-2010,REFRESCOS,PESCADOS Y MARISCOS LAS DELICIAS DEL GOLFO,OSTIONERIA Y MARISQUERIA,MEXICO,True
27249,NOM-084-SCFI-1994,ATUN,SUPER LOS HUEHUES,ABARROTES,MEXICO,True
27250,NOM-051-SCFI/SSA1-2010,REFRESCOS,PESCADOS Y MARISCOS EL CUÑADO,PESCADOS Y MARISCOS,MEXICO,True
27251,NOM-051-SCFI/SSA1-2010,REFRESCOS,OSTIONERIA LOS JAROCHOS,OSTIONERIA Y MARISQUERIA,MEXICO,True
27252,NOM-051-SCFI/SSA1-2010,BEBIDAS,ABARROTES MR. MARTINEZ,ABARROTES,MEXICO,True
27253,NOM-050-SCFI-2004,ARTICULOS DE LIMPIEZA PERSONAL,FARMACIA SAN PABLO Y/O PHARMA PLUS S..A DE C.V.,FARMACIA,MEXICO,True
27254,NOM-084-SCFI-1994,ATUN,TIENDAS TRES B S.A DE C.V.,ABARROTES,MEXICO,True
27255,NOM-051-SCFI/SSA1-2010,BEBIDAS,MARISQUERIA PESCADITO CAMARON  Y/O DIANA GISELL TELLO SANDOVAL,OSTIONERIA Y MARISQUERIA,MEXICO,True
27256,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,TIENDA SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27257,NOM-084-SCFI-1994,ATUN,ABARROTES ZULY,ABARROTES,MEXICO,True
27259,NOM-084-SCFI-1994,ATUN,ABARROTES PEPE,ABARROTES,MEXICO,True
27260,NOM-084-SCFI-1994,ATUN,MISCELANEA KATY,ABARROTES,MEXICO,True
27261,NOM-084-SCFI-1994,ATUN,7 ELEVEN DE MEXICO S.A DE C.V.,TIENDAS DE CONVENIENCIA,MEXICO,True
27262,NOM-084-SCFI-1994,ATUN,GASMAN MINI SUPER  Y/O OLTABEN GAS S.A DE C.V.,MINI SUPER,MEXICO,True
27263,NOM-084-SCFI-1994,ATUN,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V,PESCADOS Y MARISCOS,MEXICO,True
27265,NOM-084-SCFI-1994,ATUN,ABARROTES LA COMERCIAL,ABARROTES,MEXICO,True
27266,NOM-084-SCFI-1994,ATUN,TIENDA OASIS,ABARROTES,MEXICO,True
27267,NOM-084-SCFI-1994,ATUN,ABARROTES LA ROSITA,ABARROTES,MEXICO,True
27268,NOM-084-SCFI-1994,ATUN,ABASTECEDORA DE ABARROTES SCORPION S.A DE C.V.,ABARROTES,MEXICO,True
27269,NOM-084-SCFI-1994,ATUN,PRODUCTOS DE CONSUMO Z .S A DE C.V.,ABARROTES,MEXICO,True
27270,NOM-084-SCFI-1994,ATUN,MISCELANEA DON JUAN,ABARROTES,MEXICO,True
27271,NOM-084-SCFI-1994,ATUN,ABARROTES Y CREMERIA HIDALMEX,PRODUCTORES DE EMBUTIDOS,MEXICO,True
27272,NOM-084-SCFI-1994,ATUN,ABARROTES DOÑA PORFIS,ABARROTES,MEXICO,True
27273,NOM-084-SCFI-1994,ATUN,ABARROTES FANI,ABARROTES,MEXICO,True
27274,NOM-084-SCFI-1994,ATUN,ABARROTES KARLA,ABARROTES,MEXICO,True
27275,NOM-084-SCFI-1994,ATUN,ABARROTES  VINOS Y LICORES FRANCO,ABARROTES VINOS Y LICORES,MEXICO,True
27276,NOM-051-SCFI/SSA1-2010,BEBIDAS,RESTAURANTE LA GRAN PATRONA,RESTAURANTE,MEXICO,True
27277,NOM-084-SCFI-1994,ATUN,TIENDAS EXTRA S A DE C.V.,TIENDAS DE CONVENIENCIA,MEXICO,True
27279,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE BAR TIERRA -MAR,OSTIONERIA Y MARISQUERIA,MEXICO,True
27280,NOM-051-SCFI/SSA1-2010,REFRESCOS,RESTAURANTE LAS ESPADAS DEL LAGO,RESTAURANTE,MEXICO,True
27281,NOM-051-SCFI/SSA1-2010,AGUA  PURIFICADA,MARISQUERIA CARIBE,RESTAURANTE,MEXICO,True
27282,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,ABARROTES LA VITAMINA,ABARROTES VINOS Y LICORES,MEXICO,True
27283,NOM-084-SCFI-1994,ATUN,ABARROTES VINOS Y LICORES  BELEM,ABARROTES,MEXICO,True
27284,NOM-084-SCFI-1994,ATUN,MISCELANEA MICKI,ABARROTES,MEXICO,True
27285,NOM-084-SCFI-1994,ATUN,MISCELANEA  LUPITA,PRENDAS DE VESTIR,MEXICO,True
27286,NOM-084-SCFI-1994,ATUN,MISCELANEA SAN MARCOS,ABARROTES,MEXICO,True
27287,NOM-142-SSA1-1995,CERVEZA,MARISQUERIA CAMARONEANDO Y/O SOLUCIONES EMPRESARIALES RODACA S A DE C.V.,RESTAURANTE,MEXICO,True
27288,NOM-084-SCFI-1994,ATUN,TIENDAS EXTRA S.A DE C.V.,MINI SUPER,MEXICO,True
27292,NOM-020-SCFI-1997,ZAPATOS,VENTA DE ZAPATOS Y/O TENIS  FASHION EVERYDAY S..A DE C.V.,PRENDAS DE VESTIR,MEXICO,True
27293,NOM-116-SCFI-1997,ACEITE PARA TRANSMISION,AUTO REFACCIONES TAKIZAWA S.A.D E C.V.,REFACCIONES,MEXICO,True
27294,NOM-004-SCFI-2006,TRAJE DE BAÑO,MULTIRAND OUTLETL STORES S.A DE C.V.,PRENDAS DE VESTIR,MEXICO,True
27295,NOM-051-SCFI/SSA1-2010,BEBIDAS,RESTAURANTE TULE,RESTAURANTE,MEXICO,True
27296,NOM-142-SSA1-1995,CERVEZA,DEPOSITO KEY,DEPOSITO DE CERVEZA,MEXICO,True
27297,NOM-084-SCFI-1994,ATUN,ABARROTES EL 99,ABARROTES,MEXICO,True
27298,NOM-084-SCFI-1994,ATUN,MISCELANEA ELVIS,ABARROTES,MEXICO,True
27299,NOM-051-SCFI/SSA1-2010,BEBIDAS,FARMACIA DEL AHORRO,FARMACIA,MEXICO,True
27300,NOM-006-SCFI-2012,TEQUILA,HOTELES MOTEL AUTOPARADOR TENAYUCA Y/O MOTELES UNIDOS S.A. DE C.V.,HOTEL,MEXICO,True
27301,NOM-084-SCFI-1994,ATUN,MINI SUPER 7 ROJO,ABARROTES,MEXICO,True
27302,NOM-051-SCFI/SSA1-2010,CEPILLOS DENTALES,FARMACIA ABC DE MEXICO S.A DE C.V.,FARMACIA,MEXICO,True
27303,NOM-006-SCFI-2012,TEQUILA REPOSADO,NUEVA WALMART DE MEXICO S DE R.L. DE C.V. (UNIDAD CUAUTITLAN IZCALLI),LAVADO Y ENGRASADO,MEXICO,True
27304,NOM-006-SCFI-2012,TEQUILA REPOSADO,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27305,NOM-004-SCFI-2006,TRAJE DE BAÑO,TIENDAS SORIANA S.A. DE C.V.,TIENDAS DE AUTOSERVICIO ESPECIALIZADAS,MEXICO,True
27306,NOM-050-SCFI-2004,ARTICULOS DE PLASTICO,TIENDAS SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27307,NOM-050-SCFI-2004,JUGUETES,TIENDAS COMERCIAL MEXICANA S..A DE C.V.,TIENDA DE AUTOSERVICIO,MEXICO,True
27308,NOM-006-SCFI-2012,TEQUILA,ENTRE AMIGOS RESTAURANTE S.A. DE C.V.,RESTAURANT-BAR,MEXICO,True
27309,NOM-142-SSA1-1995,BEBIDA ALCOHOLICA,NEGOCIOS Y RECREO S.A. C.V.,RESTAURANT-BAR,MEXICO,True
27310,NOM-006-SCFI-2012,TEQUILA,PESCADOS Y MARISCOS EL ARCA,OSTIONERIA Y MARISQUERIA,MEXICO,True
27311,NOM-051-SCFI/SSA1-2010,REFRESCOS,PESCADOS Y MARISCOS LA BOMBA REAL,PESCADOS Y MARISCOS,MEXICO,True
27312,NOM-051-SCFI/SSA1-2010,BEBIDAS,MISCELANEA Y/O ABARROTES,ABARROTES,MEXICO,True
27313,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,ABARROTES Y CREMERIA VAQUITA LA DEL BARRIO,ABARROTES,MEXICO,True
